nohup: ignoring input
start
target_file= ./dataset/data5_1-2.csv
(676, 2)
676 loaded!
Epoch  0, train_loss: 90.2024, train_acc: 0.5709, train_prec:0.2066, train_recall: 0.3500, train_f1: 0.2205, train_auc: 0.0000
Epoch 24, val_loss: 2.0350, val_acc: 0.5071, val_prec:0.4200, val_recall: 0.8165, val_f1: 0.5245, val_auc: 0.0000
Epoch 25, train_loss: 2.1369, train_acc: 0.6218, train_prec:0.3633, train_recall: 0.3182, train_f1: 0.3016, train_auc: 0.0000
Epoch 25, val_loss: 1.0539, val_acc: 0.6286, val_prec:0.5411, val_recall: 0.6342, val_f1: 0.5044, val_auc: 0.0000
Epoch 26, train_loss: 3.1706, train_acc: 0.5745, train_prec:0.3896, train_recall: 0.4753, train_f1: 0.3601, train_auc: 0.0000
Epoch 26, val_loss: 2.0612, val_acc: 0.6429, val_prec:0.1786, val_recall: 0.0697, val_f1: 0.0992, val_auc: 0.0000
Epoch 27, train_loss: 3.4908, train_acc: 0.5800, train_prec:0.3111, train_recall: 0.2730, train_f1: 0.2429, train_auc: 0.0000
Epoch 27, val_loss: 0.9042, val_acc: 0.6143, val_prec:0.3520, val_recall: 0.1990, val_f1: 0.2222, val_auc: 0.0000
Epoch 28, train_loss: 1.6753, train_acc: 0.6073, train_prec:0.2891, train_recall: 0.3002, train_f1: 0.2658, train_auc: 0.0000
Epoch 28, val_loss: 0.9505, val_acc: 0.6500, val_prec:0.5506, val_recall: 0.5951, val_f1: 0.5145, val_auc: 0.0000
Epoch 29, train_loss: 4.7967, train_acc: 0.6182, train_prec:0.2480, train_recall: 0.3747, train_f1: 0.2664, train_auc: 0.0000
Epoch 29, val_loss: 1.2115, val_acc: 0.6500, val_prec:0.2857, val_recall: 0.1573, val_f1: 0.1952, val_auc: 0.0000
Epoch 30, train_loss: 2.3871, train_acc: 0.6127, train_prec:0.2932, train_recall: 0.2982, train_f1: 0.2543, train_auc: 0.0000
Epoch 30, val_loss: 1.8074, val_acc: 0.5429, val_prec:0.3849, val_recall: 0.6170, val_f1: 0.4441, val_auc: 0.0000
Epoch 31, train_loss: 2.6908, train_acc: 0.6036, train_prec:0.4131, train_recall: 0.4504, train_f1: 0.3750, train_auc: 0.0000
Epoch 31, val_loss: 2.0325, val_acc: 0.6571, val_prec:0.3929, val_recall: 0.1590, val_f1: 0.2230, val_auc: 0.0000
Epoch 32, train_loss: 7.6652, train_acc: 0.6091, train_prec:0.3561, train_recall: 0.2673, train_f1: 0.2556, train_auc: 0.0000
Epoch 32, val_loss: 3.0819, val_acc: 0.5786, val_prec:0.3418, val_recall: 0.4146, val_f1: 0.3379, val_auc: 0.0000
Epoch 33, train_loss: 7.0404, train_acc: 0.5836, train_prec:0.2717, train_recall: 0.2457, train_f1: 0.2195, train_auc: 0.0000
Epoch 33, val_loss: 2.8204, val_acc: 0.5500, val_prec:0.3893, val_recall: 0.3670, val_f1: 0.3594, val_auc: 0.0000
Epoch 34, train_loss: 3.2973, train_acc: 0.6036, train_prec:0.3914, train_recall: 0.3319, train_f1: 0.3090, train_auc: 0.0000
Epoch 34, val_loss: 1.7350, val_acc: 0.5786, val_prec:0.3974, val_recall: 0.4094, val_f1: 0.3831, val_auc: 0.0000
Epoch 35, train_loss: 2.8235, train_acc: 0.5927, train_prec:0.2976, train_recall: 0.2870, train_f1: 0.2565, train_auc: 0.0000
Epoch 35, val_loss: 2.3537, val_acc: 0.5214, val_prec:0.3614, val_recall: 0.6303, val_f1: 0.4334, val_auc: 0.0000
Epoch 36, train_loss: 3.1505, train_acc: 0.6291, train_prec:0.3554, train_recall: 0.3436, train_f1: 0.3128, train_auc: 0.0000
Epoch 36, val_loss: 2.3425, val_acc: 0.5000, val_prec:0.4103, val_recall: 0.7791, val_f1: 0.5039, val_auc: 0.0000
Epoch 37, train_loss: 2.3674, train_acc: 0.5891, train_prec:0.3642, train_recall: 0.3301, train_f1: 0.3026, train_auc: 0.0000
Epoch 37, val_loss: 1.6004, val_acc: 0.5357, val_prec:0.3906, val_recall: 0.5522, val_f1: 0.4209, val_auc: 0.0000
Epoch 38, train_loss: 1.3892, train_acc: 0.6509, train_prec:0.3338, train_recall: 0.2701, train_f1: 0.2648, train_auc: 0.0000
Epoch 38, val_loss: 1.3183, val_acc: 0.6214, val_prec:0.4429, val_recall: 0.4801, val_f1: 0.4235, val_auc: 0.0000
Epoch 39, train_loss: 1.3358, train_acc: 0.5927, train_prec:0.3507, train_recall: 0.3335, train_f1: 0.3038, train_auc: 0.0000
Epoch 39, val_loss: 1.5739, val_acc: 0.5429, val_prec:0.4202, val_recall: 0.7077, val_f1: 0.4895, val_auc: 0.0000
Epoch 40, train_loss: 1.3831, train_acc: 0.6164, train_prec:0.4439, train_recall: 0.3547, train_f1: 0.3442, train_auc: 0.0000
Epoch 40, val_loss: 1.1840, val_acc: 0.6929, val_prec:0.5238, val_recall: 0.2573, val_f1: 0.3345, val_auc: 0.0000
Epoch 41, train_loss: 2.9704, train_acc: 0.6018, train_prec:0.3773, train_recall: 0.4336, train_f1: 0.3369, train_auc: 0.0000
Epoch 41, val_loss: 2.8900, val_acc: 0.6357, val_prec:0.0833, val_recall: 0.0347, val_f1: 0.0490, val_auc: 0.0000
Epoch 42, train_loss: 2.0399, train_acc: 0.6164, train_prec:0.3213, train_recall: 0.2935, train_f1: 0.2696, train_auc: 0.0000
Epoch 42, val_loss: 0.9812, val_acc: 0.6143, val_prec:0.4417, val_recall: 0.4580, val_f1: 0.4096, val_auc: 0.0000
Epoch 43, train_loss: 2.5426, train_acc: 0.6327, train_prec:0.4321, train_recall: 0.3473, train_f1: 0.3372, train_auc: 0.0000
Epoch 43, val_loss: 1.0828, val_acc: 0.6714, val_prec:0.3869, val_recall: 0.2347, val_f1: 0.2777, val_auc: 0.0000
Epoch 44, train_loss: 2.9346, train_acc: 0.5945, train_prec:0.3654, train_recall: 0.3710, train_f1: 0.3134, train_auc: 0.0000
Epoch 44, val_loss: 1.4302, val_acc: 0.6571, val_prec:0.5238, val_recall: 0.3944, val_f1: 0.4084, val_auc: 0.0000
Epoch 45, train_loss: 1.3636, train_acc: 0.5982, train_prec:0.4327, train_recall: 0.4240, train_f1: 0.3708, train_auc: 0.0000
Epoch 45, val_loss: 0.9655, val_acc: 0.6500, val_prec:0.4929, val_recall: 0.4104, val_f1: 0.4158, val_auc: 0.0000
Epoch 46, train_loss: 2.6269, train_acc: 0.6036, train_prec:0.3252, train_recall: 0.3019, train_f1: 0.2760, train_auc: 0.0000
Epoch 46, val_loss: 1.1825, val_acc: 0.6500, val_prec:0.0714, val_recall: 0.0102, val_f1: 0.0179, val_auc: 0.0000
Epoch 47, train_loss: 3.5383, train_acc: 0.6055, train_prec:0.3489, train_recall: 0.3947, train_f1: 0.3134, train_auc: 0.0000
Epoch 47, val_loss: 1.3900, val_acc: 0.5286, val_prec:0.4155, val_recall: 0.6432, val_f1: 0.4713, val_auc: 0.0000
Epoch 48, train_loss: 1.3271, train_acc: 0.5855, train_prec:0.4249, train_recall: 0.4227, train_f1: 0.3727, train_auc: 0.0000
Epoch 48, val_loss: 1.0290, val_acc: 0.6714, val_prec:0.5048, val_recall: 0.3554, val_f1: 0.3825, val_auc: 0.0000
Epoch 49, train_loss: 0.9342, train_acc: 0.6582, train_prec:0.4627, train_recall: 0.3661, train_f1: 0.3634, train_auc: 0.0000
Epoch 49, val_loss: 0.9641, val_acc: 0.6929, val_prec:0.6000, val_recall: 0.3757, val_f1: 0.4291, val_auc: 0.0000
Epoch 50, train_loss: 1.0019, train_acc: 0.6200, train_prec:0.3984, train_recall: 0.3485, train_f1: 0.3147, train_auc: 0.0000
Epoch 50, val_loss: 0.9397, val_acc: 0.6786, val_prec:0.5833, val_recall: 0.2543, val_f1: 0.3321, val_auc: 0.0000
Epoch 51, train_loss: 0.9074, train_acc: 0.6327, train_prec:0.4335, train_recall: 0.2944, train_f1: 0.2952, train_auc: 0.0000
Epoch 51, val_loss: 0.9276, val_acc: 0.6714, val_prec:0.5286, val_recall: 0.3757, val_f1: 0.4077, val_auc: 0.0000
Epoch 52, train_loss: 2.7550, train_acc: 0.5800, train_prec:0.3566, train_recall: 0.3964, train_f1: 0.3142, train_auc: 0.0000
Epoch 52, val_loss: 2.2266, val_acc: 0.6214, val_prec:0.0357, val_recall: 0.0102, val_f1: 0.0159, val_auc: 0.0000
Epoch 53, train_loss: 2.2581, train_acc: 0.6382, train_prec:0.3547, train_recall: 0.2342, train_f1: 0.2443, train_auc: 0.0000
Epoch 53, val_loss: 0.8190, val_acc: 0.6571, val_prec:0.5607, val_recall: 0.5558, val_f1: 0.5059, val_auc: 0.0000
Epoch 54, train_loss: 1.0840, train_acc: 0.6436, train_prec:0.4374, train_recall: 0.3574, train_f1: 0.3339, train_auc: 0.0000
Epoch 54, val_loss: 0.9754, val_acc: 0.6857, val_prec:0.5595, val_recall: 0.3442, val_f1: 0.3715, val_auc: 0.0000
Epoch 55, train_loss: 0.8992, train_acc: 0.6491, train_prec:0.4333, train_recall: 0.2867, train_f1: 0.2964, train_auc: 0.0000
Epoch 55, val_loss: 0.7954, val_acc: 0.7071, val_prec:0.6667, val_recall: 0.3502, val_f1: 0.4311, val_auc: 0.0000
Epoch 56, train_loss: 0.8058, train_acc: 0.6491, train_prec:0.4411, train_recall: 0.3126, train_f1: 0.3061, train_auc: 0.0000
Epoch 56, val_loss: 0.8167, val_acc: 0.7000, val_prec:0.5476, val_recall: 0.3026, val_f1: 0.3736, val_auc: 0.0000
Epoch 57, train_loss: 0.7764, train_acc: 0.6473, train_prec:0.4408, train_recall: 0.3105, train_f1: 0.3037, train_auc: 0.0000
Epoch 57, val_loss: 0.8345, val_acc: 0.6929, val_prec:0.5476, val_recall: 0.2847, val_f1: 0.3545, val_auc: 0.0000
Epoch 58, train_loss: 0.7552, train_acc: 0.6455, train_prec:0.4318, train_recall: 0.3059, train_f1: 0.2978, train_auc: 0.0000
Epoch 58, val_loss: 0.7721, val_acc: 0.7000, val_prec:0.6190, val_recall: 0.2966, val_f1: 0.3783, val_auc: 0.0000
Epoch 59, train_loss: 0.7255, train_acc: 0.6491, train_prec:0.4317, train_recall: 0.3050, train_f1: 0.2974, train_auc: 0.0000
Epoch 59, val_loss: 0.7264, val_acc: 0.6929, val_prec:0.5833, val_recall: 0.2609, val_f1: 0.3426, val_auc: 0.0000
Epoch 60, train_loss: 0.7078, train_acc: 0.6473, train_prec:0.4306, train_recall: 0.3081, train_f1: 0.3005, train_auc: 0.0000
Epoch 60, val_loss: 0.7156, val_acc: 0.7071, val_prec:0.6548, val_recall: 0.2966, val_f1: 0.3902, val_auc: 0.0000
Epoch 61, train_loss: 0.6982, train_acc: 0.6473, train_prec:0.4246, train_recall: 0.3081, train_f1: 0.2989, train_auc: 0.0000
Epoch 61, val_loss: 0.6832, val_acc: 0.7071, val_prec:0.6786, val_recall: 0.2609, val_f1: 0.3630, val_auc: 0.0000
Epoch 62, train_loss: 0.6965, train_acc: 0.6473, train_prec:0.4321, train_recall: 0.3081, train_f1: 0.2991, train_auc: 0.0000
Epoch 62, val_loss: 0.6474, val_acc: 0.7071, val_prec:0.6071, val_recall: 0.2371, val_f1: 0.3273, val_auc: 0.0000
Epoch 63, train_loss: 0.6803, train_acc: 0.6491, train_prec:0.4500, train_recall: 0.3029, train_f1: 0.3006, train_auc: 0.0000
Epoch 63, val_loss: 0.6628, val_acc: 0.6929, val_prec:0.5357, val_recall: 0.1912, val_f1: 0.2658, val_auc: 0.0000
Epoch 64, train_loss: 0.6837, train_acc: 0.6527, train_prec:0.4471, train_recall: 0.3120, train_f1: 0.3057, train_auc: 0.0000
Epoch 64, val_loss: 0.7306, val_acc: 0.7000, val_prec:0.6071, val_recall: 0.2269, val_f1: 0.3134, val_auc: 0.0000
Epoch 65, train_loss: 0.7546, train_acc: 0.6545, train_prec:0.4058, train_recall: 0.3143, train_f1: 0.3010, train_auc: 0.0000
Epoch 65, val_loss: 0.6397, val_acc: 0.7214, val_prec:0.6786, val_recall: 0.2787, val_f1: 0.3821, val_auc: 0.0000
Epoch 66, train_loss: 0.6720, train_acc: 0.6582, train_prec:0.4705, train_recall: 0.3011, train_f1: 0.3050, train_auc: 0.0000
Epoch 66, val_loss: 0.6447, val_acc: 0.7143, val_prec:0.6667, val_recall: 0.2787, val_f1: 0.3749, val_auc: 0.0000
Epoch 67, train_loss: 0.6677, train_acc: 0.6582, train_prec:0.4543, train_recall: 0.3106, train_f1: 0.3108, train_auc: 0.0000
Epoch 67, val_loss: 0.6526, val_acc: 0.7071, val_prec:0.6071, val_recall: 0.2371, val_f1: 0.3273, val_auc: 0.0000
Epoch 68, train_loss: 0.6624, train_acc: 0.6564, train_prec:0.4478, train_recall: 0.3015, train_f1: 0.3032, train_auc: 0.0000
Epoch 68, val_loss: 0.6367, val_acc: 0.7143, val_prec:0.6667, val_recall: 0.2787, val_f1: 0.3749, val_auc: 0.0000
Epoch 69, train_loss: 0.6582, train_acc: 0.6600, train_prec:0.4638, train_recall: 0.3142, train_f1: 0.3172, train_auc: 0.0000
Epoch 69, val_loss: 0.6687, val_acc: 0.7143, val_prec:0.6071, val_recall: 0.2549, val_f1: 0.3464, val_auc: 0.0000
Epoch 70, train_loss: 0.6678, train_acc: 0.6709, train_prec:0.4652, train_recall: 0.3076, train_f1: 0.3180, train_auc: 0.0000
Epoch 70, val_loss: 0.6609, val_acc: 0.7071, val_prec:0.6667, val_recall: 0.2685, val_f1: 0.3611, val_auc: 0.0000
Epoch 71, train_loss: 0.6504, train_acc: 0.6764, train_prec:0.4680, train_recall: 0.3045, train_f1: 0.3163, train_auc: 0.0000
Epoch 71, val_loss: 0.6564, val_acc: 0.7071, val_prec:0.5714, val_recall: 0.2192, val_f1: 0.3107, val_auc: 0.0000
Epoch 72, train_loss: 0.6412, train_acc: 0.6709, train_prec:0.4580, train_recall: 0.2871, train_f1: 0.3042, train_auc: 0.0000
Epoch 72, val_loss: 0.6488, val_acc: 0.7071, val_prec:0.6429, val_recall: 0.2430, val_f1: 0.3464, val_auc: 0.0000
Epoch 73, train_loss: 0.6457, train_acc: 0.6782, train_prec:0.4813, train_recall: 0.3030, train_f1: 0.3207, train_auc: 0.0000
Epoch 73, val_loss: 0.6640, val_acc: 0.7000, val_prec:0.6429, val_recall: 0.2328, val_f1: 0.3325, val_auc: 0.0000
Epoch 74, train_loss: 0.6646, train_acc: 0.6618, train_prec:0.4245, train_recall: 0.2979, train_f1: 0.2968, train_auc: 0.0000
Epoch 74, val_loss: 0.6154, val_acc: 0.7071, val_prec:0.5357, val_recall: 0.1954, val_f1: 0.2783, val_auc: 0.0000
Epoch 75, train_loss: 0.6735, train_acc: 0.6709, train_prec:0.4691, train_recall: 0.3050, train_f1: 0.3136, train_auc: 0.0000
Epoch 75, val_loss: 0.8196, val_acc: 0.7286, val_prec:0.7381, val_recall: 0.3162, val_f1: 0.4182, val_auc: 0.0000
Epoch 76, train_loss: 0.7113, train_acc: 0.6709, train_prec:0.4472, train_recall: 0.3144, train_f1: 0.3135, train_auc: 0.0000
Epoch 76, val_loss: 0.6662, val_acc: 0.7143, val_prec:0.7143, val_recall: 0.2668, val_f1: 0.3821, val_auc: 0.0000
Epoch 77, train_loss: 0.6467, train_acc: 0.6800, train_prec:0.4811, train_recall: 0.3203, train_f1: 0.3278, train_auc: 0.0000
Epoch 77, val_loss: 0.7588, val_acc: 0.7143, val_prec:0.7143, val_recall: 0.2566, val_f1: 0.3682, val_auc: 0.0000
Epoch 78, train_loss: 0.6964, train_acc: 0.6745, train_prec:0.4371, train_recall: 0.3121, train_f1: 0.3118, train_auc: 0.0000
Epoch 78, val_loss: 0.7848, val_acc: 0.7071, val_prec:0.7143, val_recall: 0.2668, val_f1: 0.3821, val_auc: 0.0000
Epoch 79, train_loss: 0.6630, train_acc: 0.6800, train_prec:0.4572, train_recall: 0.3135, train_f1: 0.3166, train_auc: 0.0000
Epoch 79, val_loss: 0.6759, val_acc: 0.7000, val_prec:0.5714, val_recall: 0.2073, val_f1: 0.2988, val_auc: 0.0000
Epoch 80, train_loss: 0.6443, train_acc: 0.6745, train_prec:0.4641, train_recall: 0.3135, train_f1: 0.3180, train_auc: 0.0000
Epoch 80, val_loss: 0.6519, val_acc: 0.7143, val_prec:0.7143, val_recall: 0.2566, val_f1: 0.3682, val_auc: 0.0000
Epoch 81, train_loss: 0.6480, train_acc: 0.6745, train_prec:0.4707, train_recall: 0.3120, train_f1: 0.3162, train_auc: 0.0000
Epoch 81, val_loss: 0.5995, val_acc: 0.7071, val_prec:0.6071, val_recall: 0.2073, val_f1: 0.3022, val_auc: 0.0000
Epoch 82, train_loss: 0.6803, train_acc: 0.6600, train_prec:0.4386, train_recall: 0.2900, train_f1: 0.2974, train_auc: 0.0000
Epoch 82, val_loss: 0.7570, val_acc: 0.6929, val_prec:0.5952, val_recall: 0.3102, val_f1: 0.3760, val_auc: 0.0000
Epoch 83, train_loss: 0.6615, train_acc: 0.6800, train_prec:0.5130, train_recall: 0.3350, train_f1: 0.3418, train_auc: 0.0000
Epoch 83, val_loss: 0.6955, val_acc: 0.7143, val_prec:0.7143, val_recall: 0.2566, val_f1: 0.3682, val_auc: 0.0000
Epoch 84, train_loss: 0.6287, train_acc: 0.6709, train_prec:0.4775, train_recall: 0.3098, train_f1: 0.3220, train_auc: 0.0000
Epoch 84, val_loss: 0.6301, val_acc: 0.7071, val_prec:0.6071, val_recall: 0.1971, val_f1: 0.2896, val_auc: 0.0000
Epoch 85, train_loss: 0.6316, train_acc: 0.6727, train_prec:0.4306, train_recall: 0.2848, train_f1: 0.2963, train_auc: 0.0000
Epoch 85, val_loss: 0.5780, val_acc: 0.7071, val_prec:0.6071, val_recall: 0.2073, val_f1: 0.3035, val_auc: 0.0000
Epoch 86, train_loss: 0.6389, train_acc: 0.6636, train_prec:0.4702, train_recall: 0.3070, train_f1: 0.3178, train_auc: 0.0000
Epoch 86, val_loss: 0.6196, val_acc: 0.7143, val_prec:0.6429, val_recall: 0.1971, val_f1: 0.2930, val_auc: 0.0000
Epoch 87, train_loss: 0.6722, train_acc: 0.6491, train_prec:0.4359, train_recall: 0.2723, train_f1: 0.2833, train_auc: 0.0000
Epoch 87, val_loss: 0.5900, val_acc: 0.7071, val_prec:0.5714, val_recall: 0.2490, val_f1: 0.3338, val_auc: 0.0000
Epoch 88, train_loss: 0.6243, train_acc: 0.6727, train_prec:0.4689, train_recall: 0.3023, train_f1: 0.3138, train_auc: 0.0000
Epoch 88, val_loss: 0.6443, val_acc: 0.7071, val_prec:0.6071, val_recall: 0.1971, val_f1: 0.2896, val_auc: 0.0000
Epoch 89, train_loss: 0.6531, train_acc: 0.6564, train_prec:0.4477, train_recall: 0.2850, train_f1: 0.2987, train_auc: 0.0000
Epoch 89, val_loss: 0.6124, val_acc: 0.6929, val_prec:0.5714, val_recall: 0.1971, val_f1: 0.2825, val_auc: 0.0000
Epoch 90, train_loss: 0.6231, train_acc: 0.6727, train_prec:0.4703, train_recall: 0.2956, train_f1: 0.3118, train_auc: 0.0000
Epoch 90, val_loss: 0.7389, val_acc: 0.7071, val_prec:0.6071, val_recall: 0.1971, val_f1: 0.2896, val_auc: 0.0000
Epoch 91, train_loss: 0.8036, train_acc: 0.6745, train_prec:0.4128, train_recall: 0.3011, train_f1: 0.3024, train_auc: 0.0000
Epoch 91, val_loss: 1.3875, val_acc: 0.5786, val_prec:0.3755, val_recall: 0.4825, val_f1: 0.3864, val_auc: 0.0000
Epoch 92, train_loss: 2.1332, train_acc: 0.6509, train_prec:0.4490, train_recall: 0.3930, train_f1: 0.3597, train_auc: 0.0000
Epoch 92, val_loss: 6.9224, val_acc: 0.4714, val_prec:0.4009, val_recall: 0.9355, val_f1: 0.5313, val_auc: 0.0000
Epoch 93, train_loss: 5.7557, train_acc: 0.6018, train_prec:0.3307, train_recall: 0.3673, train_f1: 0.3149, train_auc: 0.0000
Epoch 93, val_loss: 2.1137, val_acc: 0.6643, val_prec:0.3929, val_recall: 0.1828, val_f1: 0.2073, val_auc: 0.0000
Epoch 94, train_loss: 2.1374, train_acc: 0.6018, train_prec:0.4224, train_recall: 0.5053, train_f1: 0.4134, train_auc: 0.0000
Epoch 94, val_loss: 0.9271, val_acc: 0.6071, val_prec:0.4514, val_recall: 0.6951, val_f1: 0.5184, val_auc: 0.0000
Epoch 95, train_loss: 4.8743, train_acc: 0.6345, train_prec:0.3663, train_recall: 0.3363, train_f1: 0.3033, train_auc: 0.0000
Epoch 95, val_loss: 3.3141, val_acc: 0.5143, val_prec:0.3785, val_recall: 0.6944, val_f1: 0.4603, val_auc: 0.0000
