smiles,measured
FC(F)(F)c1cc(ccc1Cl)NC(=O)Nc2ccc(Cl)cc2,1
CC/1=C(\O)C(=O)\C=C2/C1=C\C=C3/[C@@]2(C)CC[C@@]4(C)[C@@H]5C[C@@](C)(CC[C@]5(C)CC[C@]34C)C(O)=O,1
COC1=C(OC)C=C2C(=CC=NC2=C1)OC3=CC=C(NC(=O)C4(CC4)C(=O)NC5=CC=C(F)C=C5)C=C3,1
CC1=NC(=CC(=N1)NC2=NC=C(S2)C(=O)NC3=C(Cl)C=CC=C3C)N4CCN(CCO)CC4,1
CC[C@@H](OC1=CC=CC(=C1)CN(CCCOC2=CC=C(OC)C=C2)C3=NC4=CC=CC=C4O3)C(O)=O,1
[O-][N+](=O)/C=C/C1=CC2=C(OCO2)C=C1,1
CN1CCN(CC1)C2=CC=C(NC3=NC(=C4C=C[NH]C4=N3)OC5=CC(=CC=C5)NC(=O)C=C)C=C2F,1
CC(C)(NC(=O)CBr)[C@H]1CCC[C@](C)(C1)NCC(O)COC2=CC=CC=C2CC=C,1
NC1=C2N(C(=O)N([C@H]3CCCN(C3)C(=O)C=C)C2=NC=N1)C4=CC=C(OC5=CC=CC=C5)C=C4,1
C[C@@H](O)[C@H](O)C(=O)[C@@H](OC)C6Cc7cc8cc(O[C@H]2C[C@@H](O[C@H]1C[C@@H](O)[C@H](O)[C@@H](C)O1)[C@@H](O)[C@@H](C)O2)c(C)c(O)c8c(O)c7C(=O)[C@H]6O[C@H]5C[C@@H](O[C@H]4C[C@@H](O[C@H]3C[C@](C)(O)[C@H](O)[C@@H](C)O3)[C@H](O)[C@@H](C)O4)[C@H](O)[C@@H](C)O5,1
CN1C(=O)C(=C/C(C)=O)/C2=C1C=CC=C2,1
ONC(=O)CCCCCCNC(=O)C1=CN=C(N=C1)N(C2=CC=CC=C2)C3=CC=CC=C3,1
COC1=C(OC)C=C2C(=NC(=NC2=C1)N3CCCN(C)CC3)NC4CCN(CC4)CC5=CC=CC=C5,1
C[C@H]([C@H]1C\C(=C(CO)/C(=O)O1)C)[C@H]2CC[C@H]3[C@@H]4C[C@H]5O[C@]56[C@@H](O)\C=C/C(=O)[C@]6(C)[C@H]4CC[C@]23C,1
CC1=C(OC2=CC3=NC=N[N]3C=C2)C=CC(=C1)NC4=NC=NC5=C4C=C(N\C6=N\C(C)(C)CO6)C=C5,1
Cc1ccc(c2[Hg]Oc12)[N+]([O-])=O,1
C[N]1N=CC(=C1C2=C(Cl)OC(=C2)C(=O)NC(CN)CC3=CC(=C(F)C=C3)F)Cl,1
CN(C)C[C@@H](NC(=O)N1CC2=C([NH]N=C2NC3=C4SC=CC4=NC(=N3)C)C1(C)C)C5=CC=CC=C5,1
CN(C)C/C=C/C(=O)NC1=CC=C(C=C1)C(=O)N2CCC[C@H](C2)NC3=NC=C(Cl)C(=N3)C4=C[NH]C5=C4C=CC=C5,1
C1CN(CCN1)C2=CC=C(C=C2)C3=C[N]4N=CC(=C4N=C3)C5=CC=NC6=C5C=CC=C6,1
NCCNC1=C2C(=O)C3=C(C=NC=C3)C(=O)C2=C(NCCN)C=C1,1
CC1=NC(=NC(=C1)NC2=CC(=CC=N2)NC(=O)C3=C(Cl)C=CC=C3Cl)N,1
C1C[N]2N=C(C3=CC=CC=N3)C(=C2C1)C4=C5C=CC(=CC5=NC=C4)OCCN6CCOCC6,1
CC(C)[N]1C=NN=C1C2=CC=CC(=N2)NC(=O)C3=CC(=C(C)C=C3F)[N]4C=NC(=C4)C5CC5,1
OC1=C2O[C@H]3C(=O)\C(C[C@@]4(O)C5CC(=C2[C@@]34CCN5CC6CC6)C=C1)=C/C7=CC=CC=C7,1
CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C2=O)C4=C(O)C(=C(NC(=O)\C(=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C)C(=C4C(=C3C)O)O)\C=N\N5CCN(C)CC5,1
OC(=O)C1=C(NC2=CC(=CC=C2)OCC3=CC=C4C=CC=CC4=N3)C=CC=C1,1
CN(C)C(=S)SSC(=S)N(C)C,1
COC1=CC=C(C=C1O)\C=C2/COC3=CC=C(C)C=C3C2=O,1
C[C@H]2CN(CC(C)Cc1ccc(cc1)C(C)(C)CC)C[C@@H](C)O2,1
CN(C)[S+]([O-])(=O)C1=CC=CC=C1\N=C2\NC(NC3=CC=C(CN4CCN(C)CC4)C=C3)=NC=C2Cl,1
CC(C)C1=NOC(=C1)CNC2=NC(=CC(=N2)NC3=N[NH]C(=C3)C4CC4)N5CCN(C)CC5,1
CC1=NC(=CC=C1)C2=N[NH]C=C2C3=NC4=C(C=C3)N=CC=C4,1
CCN(C)[S+]([O-])(=O)NC1=CC=C(F)C(=C1F)C(=O)C2=C[NH]C3=NC=C(C=C23)C4=CN=C(N=C4)C5CC5,1
CC[N]1C=NC2=C1N=C(N[C@@H]3CCCC[C@@H]3N)N=C2NC4=CC(=CC=C4)Cl,1
CC=1NC(C)=C(C(C=1C(=O)OCC(C)C)c2ccccc2[N+]([O-])=O)C(=O)OC,1
COC1=C(OC)C=C2C(OC3=CC=C(NC(=O)NC4=NOC(C)=C4)C(Cl)=C3)=CC=NC2=C1,1
BrC1=C(Br)C2=C(N=C[NH]2)C(=C1Br)Br,1
CCOC1=CC(=CC=C1C/2=N/[C@@](C)(C3=CC=C(Cl)C=C3)[C@](C)(N2C(=O)N4CCN(CC4)CC(=O)N5CCOCC5)C6=CC=C(Cl)C=C6)C(C)(C)C,1
BrC1=CC=C2N=CN=C(NCC=C)C2=C1,1
ClC1=CC=C(C=C1)C(C2=CC=C(Cl)C=C2)[N+]3=C[N](CC(OCC4=C(Cl)C=C(Cl)C=C4)C5=C(Cl)C=C(Cl)C=C5)C=C3,1
O=C2C(=C2c1ccccc1)c3ccccc3,1
[H][C@]12C[C@@H](NC)[C@@H](OC)[C@](C)(O1)[N@@]3C4=C(C=CC=C4)C5=C6[C@H](O)NC(=O)C6=C7C8=C(C=CC=C8)[N@]2C7=C35,1
CN1C(=O)\C(=C/C2=C1N=C(NC3CCOCC3)N=C2)OC4=C(F)C=C(F)C=C4,1
[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC3=CC=CC=C3)NC(=O)C4=C(C)C(O)=CC=C4)[C@@H](C2)C(=O)NC(C)(C)C,1
COC1=C(NC2=NC=C(Cl)C(NC3=CC=CC=C3P(C)(C)=O)=N2)C=CC(=C1)N4CCC(CC4)N5CCN(C)CC5,1
CC/1=C/C[C@]23O[C@@]2(C)CC[C@@H]4[C@H](OC(=O)C4=C)[C@@H]13,1
CC1=CC(=CC=C1OCCCC(=O)NO)Cl,1
C(NC1=NC2=CC=CC=C2C(=N1)NCC3=CC=CC=C3)C4=CC=CC=C4,1
CN(C)CC1=CC=C(C=C1)[S+]([O-])(=O)[N]2C=CC(=C2)\C=C\C(=O)NO,1
CC(C)C[C@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)B(O)O,1
CN(C)CC1=CC=C(C=C1)C2=NC3=CC=CC4=C3[N]2CCNC4=O,1
OCC1O[C@H](S[Au])[C@H](O)[C@@H](O)[C@@H]1O,1
N[C@@H]1CN(CC12CC2)C3=C(F)C=C4C(=O)\C(=C/N([C@@H]5C[C@@H]5F)C4=C3Cl)C(O)=O,1
[I+]1C2=C(C=CC=C2)C3=C1C=CC=C3,1
C[C@@H](OC(=O)NC1=C(ON=C1C)C2=CC=C(C=C2)C3=CC=C(C=C3)C4(CC4)C(O)=O)C5=CC=CC=C5,1
CC(C)(C)C(=O)OCOP(=O)(OCOC(=O)C(C)(C)C)COCCn2cnc1c(N)ncnc12,1
ClCC(=O)[C@H](CC1=CC=CC=C1)NC(=O)OCC2=CC=CC=C2,1
COCCOC1=CC=C2[N](C=NC2=C1)C3=NC4=C(C=CC=C4C=C3)N5CCC(N)CC5,1
[H][C@@]1(O[C@@]2(CC[C@@H](C)[C@@H](CC3=NC4=C(O3)C=CC(NC)=C4C(O)=O)O2)[C@H](C)C[C@H]1C)[C@H](C)C(=O)C5=CC=CN5,1
C[C@]1(NC(=O)C2=C1C=CC(=C2)C3=C[NH]N=C3)C4=NC=NC=C4F,1
CC1=C(CN2CCN(CC2)[S+](C)([O-])=O)SC3=C1N=C(N=C3N4CCOCC4)C5=CN=C(N)N=C5,1
ClC(Cl)(Cl)SN1C(=O)C2C\C=C/CC2C1=O,1
FC1=CC=C(CNC2=C3C=C(F)C=CC3=NC=N2)C=C1,1
COC1=C(NC2=C3C=CC=CC3=NC4=C2C=CC=C4)C=CC(=C1)N[S+](C)([O-])=O,1
COC1=CC=CC2=C1C(=NC(=N2)C3=CC=CS3)NN4C(=O)\C=C(C)/C4=O,1
NC1=NC=NC2=C1N=C[N]2[C@@H]3O[C@H](CO)C[C@H]3O,1
C[C@@H]1CC[C@@]2(OC1)O[C@H]3C[C@H]4[C@@H]5C/C=C6/C[C@H](CC[C@]6(C)[C@H]5CC[C@]4(C)[C@H]3[C@@H]2C)O[C@@H]7O[C@H](CO)[C@@H](O[C@@H]8O[C@@H](C)[C@H](O)[C@@H](O)[C@H]8O)[C@H](O)[C@H]7O[C@@H]9O[C@@H](C)[C@H](O)[C@@H](O)[C@H]9O,1
COC1=C(O)C=C(C=C1)\C2=C\C(=O)C3=C(O2)C=C(OC)C(=C3O)OC,1
CC[C@H]([C@@H]1O[C@@H]([C@@H](C)[C@H](O)[C@H](C)C(=O)[C@H](CC)[C@H]2O[C@@]3(O[C@@]4(CC[C@](C)(O4)[C@H]5CC[C@](O)(CC)[C@H](C)O5)[C@H](O)C=C3)[C@H](C)C[C@@H]2C)[C@@H](C)C[C@@H]1C)C(O)=O,1
Oc1ccc(cc1)C3=COc2cc(O)cc(O)c2C3=O,1
FC1=CC=C(C=C1)C2C[N]3C=NC(=C3CO2)C(=O)N4CCC(CC4)C(=O)NCCC5=CC=CC=C5,1
C[N]1C=NC2=C(NCC3=CC=CC=C3)N=C(NCCO)N=C12,1
BrC1=CC(=CC=C1)NC2=NC=NC3=CC=C(NC(=O)C=C)C=C23,1
OC1=CC(=CC=C1)CNC(=O)NC2=NC(=CS2)C3=CC=NC=C3,1
CC1=CC=C(C=C1)[S+]([O-])(=O)/C=C/C#N,1
CC1(C2CCC(O2)C1(C)C(O)=O)C(O)=O,1
[H][C@@]1(C[C@H](C)[C@@]([H])(O1)[C@]2(CC)CC[C@@]([H])(O2)[C@]3(C)CCC4(C[C@H](O)[C@@H](C)[C@]([H])(O4)[C@@H](C)[C@@H](OC)[C@H](C)C(O)=O)O3)[C@@]5([H])O[C@@](O)(CO)[C@H](C)C[C@@H]5C,1
C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(=C4)O)[C@@H]1CC[C@@H]2O,1
CC[C@]12CC[C@H]3[C@@H](CC\C4=C\C(CC[C@H]34)=N\O)[C@@H]1CC[C@@]2(O)C#C,1
OC1=CC=C(C=C1)C2=NC(=C([NH]2)C3=CC=C(F)C=C3)C4=CC=NC=C4,1
CC[C@H](CO)NC1=NC(=C2N=C[N](C(C)C)C2=N1)NCC3=CC=CC=C3,1
[O-][N+](=O)C1=CC=C(N2CCN(CC2)C(=O)C3=CC=C(Cl)C=C3)C4=C1N=CC=C4,1
FC1(F)CN(C1)C(=O)\C=C/[N]2C=NC(=N2)C3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F,1
CC(C)C1=C(O)C(=C(C=O)C2=C1C=C(C)C(=C2O)C3=C(O)C4=C(C=O)C(=C(O)C(=C4C=C3C)C(C)C)O)O,1
FC1=C(Cl)C=C(NC2=NC=NC3=C2C=C(NC(=O)C=C)C(=C3)OCCCN4CCOCC4)C=C1,1
COC1=C(OC)C2=C[N+](=C3C(=C2C=C1)C=CC4=CC5=C(OCO5)C=C34)C,1
CCOC(=O)C1=C[NH]C2=NC=NC(=C12)C3=CC(=CC=C3F)NC(=O)C=C,1
[S-]C(=S)N1CCCC1,1
CC(C)(C)NC(=O)C1=CN=C[N]1C2CCN(CC2)C3=NC=C(C=C3)C4=NN=C(O4)C(F)(F)F,1
CN1C(=O)C(=C\C2=C1N=C(NC3=CC=C(C=C3)N4CCOCC4)N=C2)/C5=C(Cl)C=CC=C5Cl,1
COC1=C(O)C(=CC(=C1)[C@H]2[C@@H]3[C@H](COC3=O)[C@H](O[C@@H]4O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]4O)C6=C2C=C7OCOC7=C6)OC,1
COC1=CC2=NC=NC(=C2C=C1OC)NC3=CC=C(O)C(=C3)Br,1
CC(C)C[C@H](NC(=O)CNC(=O)C1=CC(=CC=C1Cl)Cl)B2OC(=O)C(CC(O)=O)(CC(O)=O)O2,1
FC(F)(F)C1=CC(=CC(=C1)C(F)(F)F)C2=N[N](\C=C/C(=O)NNC3=CC=CC=N3)C=N2,1
CC1=C(SC(=N1)N)C2=NC(=NC=C2)NC3=CC=C(C=C3)N4CCOCC4,1
C[C@H]3C[C@@H]2[C@H](CC[C@@]1(C)[C@H]2CC[C@@]1(O)C#CC)[C@@]4(C)CCC(=O)C=C34,1
C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(=C4)O)[C@@H]1CC[C@@H]2O,1
CC(=O)NCC(=O)N1[C@H]2CC[C@@H]1C3=C2C=CC(=C3)NC4=NC(=C(C=N4)C(F)(F)F)NC5CCC5,1
N[C@@H](CO[P](O)(O)=O)C(O)=O,1
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)[N]3C4=CC=CC=C4C5=C3C6=C(C7=C(C=CC=C7)[N]26)C8=C5CNC8=O,1
C[n+]2cc1c6OCOc6ccc1c3ccc4cc5OCOc5cc4c23,1
COC1=CC(=CC=C1)NC2=NC=N[N]3C=CC(=C23)CN4CC[C@@H](N)[C@H](O)C4,1
CCOC1=C(NC(=O)\C=C\CN(C)C)C=C2C(=C1)N=CC(=C2NC3=CC(=C(F)C=C3)Cl)C#N,1
COC1=CC(=CC(OC)=C1CN(C)C)C2=CN(C)C(=O)C3=C2C=CN=C3,1
C[N+]1=C2C(=C3C=CC4=C(OCO4)C3=C1)C=CC5=CC6=C(OCO6)C=C25,1
CC(C)(C)C1=CC=C(C=C1)[S+]([O-])(=O)/C=C/C#N,1
ClC1=CC2=C([NH]C3=C2C=CN=C3)C(=C1)NC(=O)C4=CC=CN=C4,1
FC1(F)CCN(C1)C2=CC(=CC(=N2)NC3=CC(=CC=N3)C#N)C4CCN(CC4)C5COC5,1
COCCOC1=CC2=NC=NC(=C2C=C1OCCOC)NC3=CC=CC(=C3)C#C,1
CC1(C)CNC2=C1C=CC(=C2)NC(=O)C3=CC=CN=C3NCC4=CC=NC=C4,1
CCC1OC(OC(C(NC(=O)C2=C(C)C(=NC(=N2)C(CC(N)=O)NCC(N)C(N)=O)N)C(=O)NC(C)C(O)C(C)C(=O)NC(C(C)O)C(=O)NCCC3=NC(=CS3)C4=NC(=CS4)C(=O)NCCCCNC(N)=N)C5=C[NH]C=N5)C(O[C@@H]6OC(CO)C(O)[C@H](OC(N)=O)C6O)C(C)C1C.O[S+](O)([O-])=O.O[S+](O)([O-])=O,1
BrC1=CC2=C([NH]C3=C2CC(=O)NC4=C3C=CC=C4)C=C1,1
CNC(=O)C1=CC=CC=C1SC2=CC=C3C(=C2)[NH]N=C3\C=C\C4=CC=CC=N4,1
CC1O[C@@H](CC(O)[C@H]1O[C@H]2CC(O)[C@@H](O[C@H]3CC(OC(C)=O)[C@H](O[C@H]4OC(CO)C(O)C(O)C4O)[C@@H](C)O3)C(C)O2)OC5CC[C@]6(C)C(CCC7C6CC(O)[C@@]8(C)C(CC[C@@]78O)\C9=C\C(=O)OC9)C5,1
CCOC(=O)N[C@@H]1CC[C@@H]2[C@@H](C1)C[C@@H]3[C@@H]([C@@H](C)OC3=O)[C@H]2\C=C\C4=CC=C(C=N4)C5=CC=CC(=C5)F,1
CC(C)c4c3cc(C)c(c1c(C)cc2c(c1O)c(C=O)c(O)c(O)c2C(C)C)c(O)c3c(C=O)c(O)c4O,1
Oc1c(Cl)cc(Cl)c2cccnc12,1
CC(=O)C1=CC2=C(O1)C(=O)C3=C(C=CC=C3)C2=O,1
O.Cl.Cl.CCN(CC)CCOC1=CC=C(NC2=NC3=C(C=N2)C=C(C(=O)N3C)C4=C(Cl)C=CC=C4Cl)C=C1,1
C[N]1N=CC=C1NC2=NC=CC(=N2)C\3=C\C(=O)N(\C=C3)[C@H](CO)C4=CC(=C(Cl)C=C4)F,1
CC=2C=C(C1CCCCC1)N(O)C(=O)C=2.NCCO,1
CC#CCOC(=O)C1=C(N)C2=C(SC3=C2CCC(O)C3)N=C1C,1
[O-][S+](=O)(N1CC2=CC(=CC=C2N(C[C@H]1CC3=CC=CC=C3)CC4=CN=C[NH]4)C#N)C5=CC=CS5,1
Cl.Cl.OCCNCCNc3ccc(NCCNCCO)c2C(=O)c1c(O)ccc(O)c1C(=O)c23,1
CC[C@@]1(O)C(=O)OC\C2=C1\C=C\3N(CC4=C3N=C5C=CC=CC5=C4)C2=O,1
COC1=CC=C(F)C(=C1C(=O)C2=C(N)N=C(NC3CCN(CC3)[S+](C)([O-])=O)N=C2)F,1
CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C2=O)C4=C(C(O)=C3C)C(O)=C(NC(=O)C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C(\C=N/N5CCN(CC5)C6CCCC6)=C4O,1
[H][C@@]12C[C@@](O)(CC[N@]1C[C@@]3([H])C4=CC=CC=C4CCC5=CC=CC2=C35)C(C)(C)C,1
CO[S+]([O-])(=O)N[C@H]1C[C@@H](NC2=CC=NC3=CC(=N[N]23)C4=CC=CC(=C4)SC(F)(F)F)[C@H](O)[C@@H]1O,1
CNC(=O)C1=N[N](C)C2=C1C(C)(C)CC3=CN=C(NC4=CC=C(C=C4)N5CCN(C)CC5)N=C23,1
Oc1ccc(Cl)c2cccnc12,1
C[C@]12CCC\3C(CCC\4=C3CCC(=O)C4)C1CC[C@@]2(O)C#C,1
N[S+]([O-])(=O)C1=CC=C(C=C1)[N]2N=C(C=C2C3=CC=C(Cl)C=C3)C(F)(F)F,1
CC1=CC(=CC=C1OC2=CC3=NC=N[N]3C=C2)NC4=C5C=C(C=CC5=NC=N4)C6=CC=C(CNCC[S+](C)([O-])=O)O6,1
CC(O)(C#CC1=CC2=C(CCN2C3=NC(=NC=C3Cl)N)C=C1)C4=NC=CS4,1
CC(C)N(CCC(=O)C1=CC=C2C=CC=CC2=C1)CC3=CC=CC=C3,1
OC1=CC=C(C=C1)\C2=C\C(=O)C3=C(O2)C=C(O)C=C3O,1
CC(=O)OCC(=O)[C@@]12\N=C(C)/O[C@@H]1C[C@H]3[C@@H]4CCC/5=C/C(=O)/C=C\[C@]5(C)[C@H]4[C@@H](O)C[C@]23C,1
CO[C@@H]1[C@@H](O)[C@H](O)[C@H](O[C@H]1CO)[N]2C3=C(C=CC=C3Cl)C4=C2C5=C(C6=C([NH]5)C(=CC=C6)Cl)C7=C4C(=O)NC7=O,1
COC1=CC(=C(Cl)C(=C1Cl)C2=CC3=C(C=C2)N=C(N[C@@H]4COCC[C@@H]4NC(=O)C=C)N=C3)OC,1
CC1=CC2=C(C=CC=C2C(N)=O)[N]1C3=NC(=C4COCCC4=N3)NCC5=CC=CC=C5,1
CC[C@@]1(O)C(=O)OCC/2=C1/C=C/3N(CC4=C(CCNC(C)C)C5=CC=CC=C5N=C34)C2=O,1
[O-][N+](=O)C1=CC2=C(C=C1)\C=C/[S+]2([O-])=O,1
COC1=CC=CC2=C1C(=O)C3=C(O)C4=C(C[C@](O)(C[C@@H]4O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)C(=O)CO)C(O)=C3C2=O,1
O=C1NC2=C(C=CC=C2)C3=C1C=CC=C3,1
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=CC=C34)O)[C@@H]1CCC2=O,1
FC1=C(Br)C=C(C(=O)NOCC2CC2)C(=C1F)NC3=C(Cl)C=C(I)C=C3,1
Oc3cc4CC[C@@H]1[C@H](CC[C@]2(C)C(=O)CC[C@@H]12)c4cc3,1
C[C@@H](OC1=CC(=NN=C1N)C(=O)NC2=CC=C(C=C2)C(=O)N3CCN(C)CC3)C4=C(Cl)C=CC(=C4Cl)F,1
CC=1NC(C)=C(C(C=1C(=O)OC)c2ccccc2[N+]([O-])=O)C(=O)OC,1
[O-][N+](=O)C1=CC(=CC=C1F)/C=C/2CCN(CC(=C/C3=CC=C(F)C(=C3)[N+]([O-])=O)\C2=O)C(=O)C=C,1
Oc3cc4CC[C@@H]1[C@H](CC[C@]2(C)[C@@H](O)[C@H](O)C[C@@H]12)c4cc3,1
FC(F)(F)C1=CC(=CC(=C1)C2=N[N](\C=C/C(=O)NNC3=CN=CC=N3)C=N2)C(F)(F)F,1
COC1=C(OC)C2=C[N+](=C3C(=C2C=C1)C=CC4=CC5=C(OCO5)C=C34)C,1
[H][C@@]12OC(=O)[C@@](C)(O)[C@@]1(O)[C@H](C[C@](C)(OC(C)=O)[C@@]3([H])[C@H](OC(=O)CCCCCCC)[C@@H](OC(=O)C(\C)=C/C)C(C)=C23)OC(=O)CCC,1
CNC(=O)C1=CC(=CC=N1)OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(=C3)C(F)(F)F)C=C2,1
CC1=C(NC2=C(C=C(F)C(=C2F)F)C(=O)NOCC3CC3)C=CC(=C1)I,1
COC1=CC=CC2=C1C(=O)C3=C(O)C4=C(C[C@](O)(C[C@@H]4O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)C(C)=O)C(=C3C2=O)O,1
CC1=C(SC(=N1)NC(=O)N2CCC[C@H]2C(N)=O)C3=CC(=NC=C3)C(C)(C)C(F)(F)F,1
CNC(=O)C1=CC(=CC=N1)OC2=CC=C(NC3=NC(=C(F)C=N3)NC4=CC=CC(=C4)NC(=O)C=C)C=C2,1
CC(C)COCC(CN(CC1=CC=CC=C1)C2=CC=CC=C2)N3CCCC3,1
CC[N]1C2=C(C=NC(=C2)OC3=CC(=CC=C3)NC(=O)C4=CC=C(OCCN5CCOCC5)C=C4)N=C1C6=NON=C6N,1
[Cl]C1=CC(=C([O][CH2][C]#[C][I])C=C1[Cl])[Cl],1
Cl.CCCCN(CCCC)C(=N)c1ccc(OCCCCCC)c2ccccc12,1
OC[C@@H](O)CNC(=O)C1=CC=NC=C1NC2=C(F)C=C(I)C=C2,1
C[C@H]1CNC(=O)C2=C3N=C(N[C@H](C)C4=C(O1)C=CC(=C4)F)C=C[N]3N=C2,1
CN1C(=O)N(C)C2=C([NH]C(=N2)C3=CC=CC=C3)C1=O,1
O[C@@H]1C[C@H](O)[C@H](C/C=C\CCCC(=O)OC(C)C)[C@H]1CCC(=O)CCCCCCC,1
[Cl-].C/[N+](C)=C1\C=C\C(C=C1)=C(/c2ccc(cc2)N(C)C)c3ccc(cc3)N(C)C,1
COC1=C(OCCCCCCC(=O)NO)C=C2C(=NC=NC2=C1)NC3=CC(=CC=C3)C#C,1
C[C@H]1C[C@H](C)C(=O)[C@@H](C1)[C@H](O)CC2CC(=O)NC(=O)C2,1
CC(C)CC(N[P]([O-])(=O)O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O)C(=O)NC(CC2=C[NH]C3=C2C=CC=C3)C([O-])=O,1
C[S+]([O-])(=O)N1CCC(CC1)NC(=O)C2=C(NC(=O)C3=C(Cl)C=CC=C3Cl)C=N[NH]2,1
CCC1=C2C=C(OC(=O)N3CCC(CC3)N4CCCCC4)C=CC2=NC\5=C1CN6C(=O)\C7=C(/C=C56)[C@@](O)(CC)C(=O)OC7,1
CC[P](CC)(CC)=[Au]S[C@@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O,1
