smiles,LogS
OCCNC(=O)c1c(I)c(N(C(=O)C)CC(CO)O)c(c(c1I)C(=O)NCCO)I,-4.466295681
CCC[C@H](O)C,-0.28999999
CC[C@@H](CO)C,-0.47
O=C1CC2C([C@]1(CC2)CS(=O)(=O)O)(C)C.CCCC(CCC)CN,-1.911753817
CCCCCCCCCCCCCCCCCCOCC(CO)O,-7.720717358
CCCCCC(C(=O)O)CCC,-2.795925424
C[N+](CCC1CC[N+](CC1)(C)C)(C)C.[I-].[I-],0.34277296
NC1=NC(N(C(=N1)N)OCc1ccc(c(c1)Cl)Cl)(C)C,-2.715325344
ClCCN(C(=O)NC1CCC(CC1)C(=O)O)N=O,-2.532319513
OC(=O)[C@H](c1cccc(c1)C(=O)c1ccccc1)C,-3.7
O=C(N1CC=Cc2c1cccc2)OCc1ccccc1,-5.333851798
NCC1=CC[C@H]([C@H](O1)O[C@@H]1[C@@H](N)C[C@H]([C@@H]([C@H]1O)O[C@H]1OC[C@]([C@@H]([C@H]1O)NC)(C)O)N)N,0.349174945
N[C@H]1C[C@@H](O[C@H]([C@H]1O)C)O[C@H]1C[C@@](O)(Cc2c1c(O)c1c(c2O)C(=O)c2c(C1=O)c(O)ccc2)C(=O)C,-4.514916676
OC(=O)Cc1ccc2c(c1)nc(o2)c1ccccc1,-3.14349007
FCCCCCl,-2.14430913
Cc1cnc2c(n1)cncn2,0.059999999
O/N=C/1\C2CC3CC1CC(C2)C3,-1.836087604
CC(COC(=O)C(=C)C)O,-0.57195019
C[NH+]1C2CCC1CC(C2)OC(=O)C(=C)c1cccc(c1)Cl.[Cl-],-3.895866902
CCCCc1[nH]c2c(n1)n(C)c(=O)n(c2=O)C,-2.316512902
CCCCCC(=O)c1ccc(cc1)N,-2.919928104
CNC1(CCCCC1=O)c1ccccc1Cl,-1.929230818
Nc1cccc2c1nccn2,-1.362452409
CC(=CCC(c1cccc2c1cccc2)(C(=O)N)CCN1CCCCC1)C,-6.516413859
CCCCCCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],-4.833880186
CCCCC(C(=O)n1c2ccccc2[nH]c(=O)c2c1cccc2)C(=O)[O-].[Na+],-6.682323774
CN(CCCN1c2ccc(cc2Sc2c1cc(Cl)c(c2)O)O)C,-5.894827561
O=CN(/C(=C(\SS/C(=C(\N(Cc1cnc(nc1N)C)C=O)/C)/CCOC(=O)C(C)C)/CCOC(=O)C(C)C)/C)Cc1cnc(nc1N)C,-7.466676129
CCN1CCCC1CNC(=O)c1cc(c(cc1OC)N)S(=O)(=O)CC,-2.833191204
O=c1nn[nH]c2c1cccc2,-2.332031296
Brc1ccc(cc1)c1ccc(cc1)[C@@H](C[C@H](c1c(=O)oc2c(c1O)cccc2)c1ccccc1)O,-4.4499998
BrC1=C(Br)C(=O)C(=C(C1=O)Br)Br,-3.842420661
COC1C=Cc2c(N1C(=O)C)cccc2,-1.835254874
CCCCCCC(=O)O[C@@]1(C#C)CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCC2=CC(=O)CC[C@H]12,-7.701194763
OS(=O)(=O)O.O=C1C[C@@H]2OCC=C3[C@H]4[C@@H]2[C@@H]2N1c1ccccc1[C@]12CCN([C@H]1C4)C3.O=C1C[C@@H]2OCC=C3[C@H]4[C@@H]2[C@@H]2N1c1ccccc1[C@]12CCN([C@H]1C4)C3,-1.407623129
CC([N+](C)(C)C)CN1c2ccccc2Sc2c1cccc2.COS(=O)(=O)[O-],-0.613362883
CCCCC(COC(=O)N)(COC(=O)NCC=C)C,-3.565301198
[O-][N+](=O)NC(=N)N,-1.37
COc1ccc(cc1)C(=O)CCN1CCC(CC1)c1ccccc1.Cl,-4.394806616
CCCCCCCCN1CCCC1=O,-3.485615816
c1ccc(cc1)C(c1ccccc1)N1CCN(CC1)CC1COC2(O1)c1ccccc1CCc1c2cccc1.OC(=O)/C=C\C(=O)O.OC(=O)/C=C\C(=O)O,-9.407515023
OC(=O)COc1ccc(c(c1Cl)Cl)Cc1cccs1,-5.124728824
Nc1ccc(cc1)C(=O)Nc1ccncc1C,-1.831491572
CC1CCCCC1O,-1.096674271
O[C@H]1CC[C@]2([C@](C1)(O)CC[C@@H]1[C@@H]2CC[C@]2([C@]31O[C@@H]3[C@@H]([C@@H]2c1ccc(=O)oc1)OC(=O)C)C)C,-4.26050442
Oc1cc(O)c2c(c1)[o+]c(c(c2)O)c1ccc(c(c1)O)O.[Cl-],-4.001613937
CC(=O)OC(COC(=O)C)COc1ccccc1,-2.803068231
CC1Cc2c(N1NC(=O)c1ccc(c(c1)S(=O)(=O)N)Cl)cccc2,-5.121586556
Clc1ccc(c(c1)Cl)Cc1cc(ccc1O)C(CC(C)(C)C)(C)C,-8.224437629
C=CC1C[N+]2(CCC1C[C@@H]2[C@H](c1ccnc2c1cc(OC)cc2)O)C(C)C.[Cl-],-5.518905351
C1CNCCNCCCNCCNC1,0.698254009
COc1cc2c(cc1OC)CC([NH+](C2CCc1ccc(cc1)Cl)C)C.[Br-],-5.416360793
c1ccc(cc1)c1ccccc1,-4.3099999
ClCCN(C(=O)NC(C(=O)O)(C)C)N=O,-2.419991387
OC(=O)C(CC(=O)O)(CC(=O)O)O.CCN(CCOc1ccc(cc1)/C(=C(/c1ccccc1)\Cl)/c1ccccc1)CC,-7.074335271
O=C(c1ccc(cc1)N)Nn1ncnc1,-1.419754896
CC(CN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)O)CCCC2)C.Br,-4.005018412
CN(CCc1c[nH]c2c1cccc2)C,-1.225960263
OCCOc1ccc(cc1N)[As](=O)(O)O,0.296923281
Clc1cc(Cl)c(c(c1)Cl)c1ccccc1,-6.1399999
C#C[C@@]1(O)CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCC2=Cc3c(C[C@]12C)cno3,-5.5100002
NC(=O)C=C,0.95999998
CC[C@@H]([C@@H]1NC(=O)[C@H](Cc2ccc(cc2)O)NC(=O)[C@@H](N)CSSC[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC1=O)CCC(=O)N)CC(=O)N)C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)NCC(=O)N)CC(C)C)C,-1.915686242
COc1cc2oc(nc2cc1Cl)N,-2.481088525
CC(=O)Nc1c(I)cc(c(c1I)C(=O)[O-])I.[Na+],0.211487859
COC1=CC(=O)C(=CC1=O)C,-0.81120124
CCC(C#CCl)(C=C)O,-1.118769631
CC(OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1)C,-4.1999998
Oc1ccc(cc1)O,-0.17
O=C(c1cccc2c1oc(c1ccccc1)c(c2=O)C)OCCN1CCCCC1.Cl,-5.311221363
N/C(=N\CCc1c[nH]c2c1cccc2)/CSS(=O)(=O)O,-2.618138197
CCOP(=O)(OCC)SCCN(CC)CC,-0.949862709
NC(C(c1ccccc1)(c1ccccc1)O)c1ccccc1,-3.143402161
Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@@H]2O)C,-4.8400002
CNC(=O)[C@H](SCCSP(=O)(OC)OC)C,1.14
OCC1(COC(OC1)c1ccc(c(c1)OC)OC)Nc1nc(nc(n1)N1CC1)N1CC1,-4.281755328
N#Cc1cc([N+](=O)[O-])c(c(c1)[N+](=O)[O-])Cl,-3.069294195
CCCCC1(CC)C(=O)N=C(N(C1=O)CCC)[O-].[Na+],-3.465508626
CCOC(=O)N1CCNCC1.Cl,-0.944882214
CCN([C@H]1CCN(C1)[C@H]1Cc2ccccc2Sc2c1cc(Cl)cc2)C,-6.755415122
ClC(Br)Cl,-1.54
COC(=O)c1ccccc1Nc1c(Cl)ccc(c1Cl)C,-6.856121658
C(=C/C=[N+]/1\CC=CC1)C=CN1CC=CC1.C(=C/C=[N+]/1\CC=CC1)C=CN1CC=CC1.OC(=O)c1cc2ccccc2c(c1[O-])Cc1c([O-])c(cc2c1cccc2)C(=O)O.O,0.093147981
Cc1nc2ccccc2c(=O)n1c1ccccc1[N+](=O)[O-].Cl,-4.768859591
CCN(CCCOC(=O)C(c1ccccc1)(c1ccccc1)O)CC.Cl,-3.615017899
O=C1NCCC2(O1)CCN(CC2)CCCC(=O)c1ccc(cc1)Cl,-3.532275579
CCCCN1C(=NC(=O)C(C1=O)(CC)CCC(C)C)[O-].[Na+],-4.442003452
CCOC(=O)N1C(SC)C=Cc2c1cccc2,-4.189945177
CCCCN1CCC(CC1)(OC(=O)C)Cc1ccccn1.Cl.Cl,-1.936010796
CC(=CCN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)O)CCCC2)C,-4.335052322
O=C(NS(=O)(=O)c1ccc(cc1)C)NC1CCCCC1,-4.21
OCC(COc1cccc(c1)OC)O,-1.450187765
C=CCOC1(OCCN(C1)C)c1ccccc1.Cl,-1.742394283
O=c1cc(cc(c(c1)O)O)C(=O)O,0.543073244
OC(COc1cccc2c1cc[nH]2)CNC(C)C	,-3.79
O[C@H]1CC[C@]2(C(=CC[C@@H]3[C@@H]2CC[C@]2([C@H]3CC[C@]2(C)O)C)C1)C,-6.106061829
Cc1[n+](CCC[N+]2(C)CCCC2)ccc2c1N=C1C2C=CC=C1.[Br-].[Br-],-2.347135718
ClCCN(C(=O)N)N=O,-0.794056975
CC[N+](CCS(=O)CC[N+](CC)(C)C)(C)C.[Br-].[Br-],0.386948245
O=c1ncc2c([nH]1)[nH]c(=O)[nH]2,-3.59715708
CCN(CCNc1nc(NCCN(CC)CC)nc(n1)NCCN(CC)CC)CC.Cl.Cl.Cl,-4.196550341
SCCNCCCCCOc1ncc(cc1Cl)Cl.Cl,-3.93125315
C=CCO/[NH+]=C(/c1nccc2c1cc(OC)c(c2)OC)\c1ccc(c(c1)OC)OC.[Cl-],-5.54106414
COc1cc2nc(nc(c2cc1OC)N)N1CCN(CC1)C(=O)C1CCCO1,-4.213639395
C[NH+](CCOC(=O)n1c2ccccc2c2c1cccc2)C.[Cl-],-4.712531186
ClCCN(C(=O)NC1CCC(CC1)O)N=O,-1.875748848
Nc1c2cccc(c2nc2c1cccc2)c1ccccc1,-5.839725504
CNC1CC(N(C1=O)c1ccccc1)C.Cl,-1.653990763
O=C1Nc2ccc(cc2C2(N(C1)CCO2)c1ccccc1Cl)Cl,-5.796142506
OCC(COc1ccc(cc1)O)O,0.052794953
CCN1CCCC(C1)OC(=O)Nc1c(C)cccc1C,-3.936356634
CC[NH+](CCOC(=O)/C=C/C(c1ccccc1)c1ccccc1)CC.[Cl-],-4.868629328
Clc1ccc2c(c1)[C@](O)(C(=O)O)c1c2cccc1,-4.1799998
OCC(COc1cccc2c1cccc2)O,-2.531423204
OC(=O)C(CC(=O)O)(CC(=O)O)O.CCN(CCOCCOC(=O)C1(CCCC1)c1ccccc1)CC,-4.430616589
c1ncc2c(c1)cc[nH]2,-0.942381341
ClC(C(c1ccc(cc1)Cl)c1ccc(cc1)Cl)(Cl)Cl,-7.1500001
COc1ccc(cc1)[C@@](c1cncnc1)(C1CC1)O,-2.5999999
OCC(COc1cc(C)cc(c1)C)(O)C,-2.449462888
Cn1cnc2c1c(=O)n(C)c(=O)n2C,-0.97000003
CC[N+]1(C)CCCC(C1)OC(=O)C(c1ccccc1)(c1ccccc1)O.[Br-],-1.782344656
CCN1CCNC(=O)C1=O,-0.758319624
ClCC(=O)Nc1ccc(cc1)[As](=O)(O)O,-1.100303971
C=CC(=C)C,-2.03
NC(=O)NC1CCCCC1,-1.247109824
CC1N(CCOC1c1ccccc1)Cc1c(=O)n(n(c1C)C)c1ccccc1.Cl,-3.70953234
CCC1(CC)C(=O)NC(=S)NC1=O,-1.942889438
O=C(c1ccncc1)N/N=C(/c1ccco1)\C,-3.693770525
CCCCCCC,-4.5300002
Nc1cccc(c1)C(=O)Nc1ccccc1,-2.26994694
CC(=C)[C@@H]1C2OC(=O)C1[C@]1([C@]3([C@@H]2OC(=O)[C@]23C(C1)O2)C)O.O=C1OC2[C@H](C1[C@]1(O)C[C@@H]3[C@]4([C@@]1([C@@H]2OC4=O)C)O3)C(O)(C)C,-2.167237336
OC(c1ccccc1)CNc1ccccn1.Cl,0.600800628
CCNc1ccccc1,-1.7
[O-]S(=O)(=O)[O-].CCCCN(C(=O)OCC[N+](CC)(C)C)CCCC.CCCCN(C(=O)OCC[N+](CC)(C)C)CCCC,-6.600804051
CCOC(=O)Cc1ccc2c(c1)nc(s2)c1ccccc1,-5.222880086
CCn1c2ncccc2n(c(=O)c2c1nccc2)C,-2.6199999
CC(COc1ccc(cc1N)[As](=O)(O)O)O,-0.160898377
Clc1c(O)c(Cl)c(c(c1Cl)Cl)Cl,-4.2800002
C1CSC(S1)c1ccccc1,-3.367022524
CN(CCC(c1ccccc1)C1CCCCC1)C.Cl,-4.667573165
FC(C1(NCCS1)C(F)(F)F)(F)F.O,-1.754460886
CN1[C@@H]2CC[C@H]1CC(C2)OC(=O)c1ccccc1,-2.159287593
OC(=O)C(=O)[O-].COc1cccc2c1n(CC[NH+](C)C)c1c2cccc1,-4.475179496
C=CCN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)OC(=O)N(C)C)CCCC2.Br,-4.556109049
O=C(c1ccccc1)c1ccccc1,-3.1199999
COc1cc2Sc3ccc(cc3N(c2cc1O)CCCN(C)C)Cl,-5.847829821
CC(=O)N1CCN2C(C1)CCc1c2cccc1,-2.660746696
CC(C[C@@H]1NC(=O)[C@H]2N(C1=O)CCC2)C,-2.041758384
CN([C@@H]1C(=O)C(=C([C@@]2([C@H]1CC1C(=C(O)c3c([C@@]1(C)O)c(Cl)ccc3O)C2=O)O)O)C(=O)N)C.Cl,-0.783186188
OCC(c1ccccc1)C(=O)OC1C[C@@H]2CC[C@H](C1)N2C.Cl,-1.917498859
CCC1(C(=O)NC(=O)N=C1OC(C)C)c1ccccc1,-3.097020865
COc1cc(ccc1OC)N1CCN(CC1)CC(COc1cccc(c1)C(=O)C)O.Cl.Cl,-2.792479017
c1ccc(cc1)CCN1CCN2C(C1)CCc1c2cccc1.Cl,-4.291733464
O=C(C(=O)c1c[nH]c2c1cccc2)N(C)C,-1.370676423
Clc1cc(Cl)c(c(c1)Cl)Cl,-4.6300001
O=C(OC1N=C(c2ccccc2)c2c(NC1=O)ccc(c2)Cl)CCC(=O)O,-4.227637498
Clc1ccc(cc1Cl)c1cc(Cl)c(c(c1Cl)Cl)Cl,-7.8200002
Brc1c[n+](CCC[N+](C)(C)C)cc2c1cccc2.[Br-].[Br-],0.328772536
Cc1ccc(cc1)[N+](=O)[O-],-2.49
ClCC[NH2+]CCOc1ccccc1C.[Cl-],-2.255208259
O=C1CCCCN1,0.467077348
NC(=O)c1ccccc1F,-0.720663722
C[C@@H](C(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1)CN1CCOCC1,-5.144717505
Cl/N=C/1\C=C(Cl)C(=O)C(=C1)Cl,-2.696373312
CN(CCCOC(=O)C(c1ccccc1)(c1ccccc1)O)C.Cl,-2.575872383
Brc1cc2c(s1)n1c(CN=C2c2ccccc2Cl)nnc1C,-5.562532324
Clc1ccc(cc1)c1ccccc1Cl,-5.2800002
Cc1cc(cc(c1CC1=NCCN1)C)C(C)(C)C.Cl,-3.669584492
CCC(c1ccccc1)(C(=O)N)CCN1CCCCC1,-3.734246236
CCCCCCCCOC(=O)c1ccc(cc1)N,-5.4000001
OCCNC(=O)c1ccccc1OCC=C,-1.803315813
O=C1[N-]C(=O)C(O1)(C)C.[Na+],-0.367011145
OC(=O)CCc1nc(c(o1)c1ccccc1)c1ccccc1,-4.522664589
CNC(=O)c1ccccc1OC,-1.503659252
OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1ccc(=O)[nH]c1=O,-0.60085767
O=C1NC(=O)C2(N1)c1ccccc1CCCc1c2cccc1,-5.546284263
NC(=O)c1ccc(o1)C(C)(C)C,-1.933222415
OC(=O)C1CCn2c1ccc2C(=O)c1ccccc1.OCC(CO)(CO)N,-1.440527348
CNC(=O)Oc1cc(cc(c1)C(C)(C)C)C(C)(C)C,-4.2399998
OCC(COc1cc(C)ccc1C(C)C)O,-3.282643412
Oc1cc(O)cc(c1)C(CNCCCn1cnc2c1c(=O)n(C)c(=O)n2C)O,-2.43689933
N(Cc1ccccc1)CCNCc1ccccc1.O=C1NC(C(C1C(=O)C)O)C(C)(C)C.O=C1NC(C(C1C(=O)C)O)C(C)(C)C,-0.986513471
Cc1c[nH]c2c1cccc2,-2.4200001
NC12CC3CC(C2)CC(C1)C3.Cl,0.07481514
CCN(CCSC(=O)N(c1ccccc1)c1ccccc1)CC,-3.173880957
CC[N+](CCOC(C[N+](CC)(C)C)C)(C)C.[Br-].[Br-],0.406470265
O=CCCC(=O)O,0.806598799
c1ccc2c(c1)sc1c2cccc1,-4.3800001
CC(CC1(OC(=O)[N-]C1=O)c1ccccc1)C.[Na+],-3.331417071
N[C@H](c1ccccc1)C(=O)N[C@@H]1C(=O)N2[C@@H]1SC([C@@H]2C(=O)O)(C)C.O.O.O,-1.727382843
CCCCOc1c(OC)cccc1C(=O)OCC[NH2+]C(C)C.[Cl-],-3.351384652
[O-][N+](=O)O.[O-][N+](=O)O.CCN1CCN(CC1C(=O)Nc1c(C)cc(cc1C)C)CC,-3.030876886
OC(CN1CCN(CC1)c1ccccc1)COc1ccccc1C(=O)C,-2.588133899
OCCN1CCN(CC1)CCCN1c2ccccc2Sc2c1cc(cc2)C(F)(F)F.Cl.Cl,-7.829998608
CCCC(COC(=O)N(C)C)(COC(=O)NCC(C)C)C,-4.585733686
CNC(=O)c1cccc(c1OC)c1ccccc1,-3.361350006
Oc1cccc(c1)[N+](C)(C)C.[I-],0.554207488
O=CC[C@H]1C[C@@H](C)C(=O)/C=C/C(=C/[C@@H]([C@H](OC(=O)C[C@H]([C@@H]([C@H]1O[C@@H]1O[C@H](C)[C@H]([C@@H]([C@H]1O)N(C)C)O)C)O)CC)CO)/C,-3.39306036
c1ccc2c(c1)cc1c(c2)c2c3c1cccc3ccc2,-8.4899998
CC(CNC(c1ccccc1)Cc1ccccc1)C.Cl,-4.420776095
O[C@H]([C@H](C(=O)O)O)C(=O)O.CCOC(=O)CCN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)O)CCCC2,-3.628875816
c1ccc(cc1)c1nc2c(s1)cccc2,-4.380182465
COc1ncnc2c1nccn2,-1.11
CCCCCCCCOCn1ccn(/c/1=C\[NH+]=O)C.[Cl-],-2.167501752
CCC(C(=O)NC(=O)N)(CC)Br,-2.6800001
ClCBr,-0.88999999
CCCCC(COC(=O)N)(COC(=O)NCC)C,-3.17498166
COc1cc(Cc2cnc(nc2N)N)cc(c1C(=O)N)OC,-1.99632442
NC(=S)N/N=C/c1ccncc1,0.105903163
S=c1[nH]nc(o1)c1ccccc1,-1.687448548
CCCCCCCCOC(=O)N,-3.3
Nc1ccc(cc1)C(=O)Nc1ncccc1C(=O)O,-2.826022454
O=C1C(=C(Cl)C(=O)c2c1cccc2)Cl,-4.453012372
NC(=NNc1ccc(cc1)/N=N/C(=S)N)N,-1.98187059
O[C@@H]1[C@@H](COP(=O)(OP(=O)(O)O)O)O[C@H]([C@@H]1O)n1cnc2c1[nH]cnc2=O,-1.524423518
CCOC(c1ccccc1)(c1ccccc1)C(=O)OCCN(C)C.Cl,-0.259930565
CCC(C(COC(=O)N)(COC(=O)N)CC)C,-2.6126023
N#CC(Cl)(Cl)Cl,-2.1700001
O=C(N[C@@H]1C(=O)N2[C@@H]1SCC(=C2C(=O)O)COC(=O)C)CSc1ccncc1,-2.614817238
CCN(C(C(=O)c1ccccc1)C)CC.Cl,-1.19869122
CC1=CC(=O)C(=CC1=O)C,-1.288299596
CC(=C)[C@H]1CC=C(C(=O)C1)C,-2.0599999
ClCCN(C(=O)N[C@H]1[C@@H](OC(=O)C)O[C@@H]([C@H]([C@@H]1OC(=O)C)OC(=O)C)C)N=O,-3.416578012
CCCNS(=O)(=O)c1ccc(cc1)Br,-3.541754144
Cc1ccccc1N,-0.85000002
OC1C=CC2=C(Cc3c1cccc3)CCC=C2,-5.008412382
OC(=O)[C@H](NS(=O)(=O)c1ccc(cc1)Br)Cc1ccccc1,-4.258271222
CSCCC(C(=O)O)Nc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-],-2.8859401
COc1cc(/C=C/C(=O)CCN2CCN(CC2)c2ccccc2)cc(c1OC)OC.Cl.O,-3.76871563
CCN1CCCC(C1)OC(=O)Nc1ccccc1C,-3.365807591
Cc1ccc2c(c1)c(C)cc(n2)OCCCNCCSS(=O)(=O)O,-2.965622728
Cc1c2ccccc2nc2c1cccc2,-5.02129941
OC(=O)CONC(=O)C,0.857630763
C1CNC(C1)c1c[nH]c2c1cccc2,-1.291934418
N=C1SCCN1C,-0.730685097
CCCCOc1ccc(cc1)C(=O)OCCN(CC)CC.Cl,-3.936955536
Clc1ccc(cc1)CNCC1CCC(CC1)CNCc1ccc(cc1)Cl.Cl.Cl,-6.845936943
CCOS(=O)(=O)C,0.034761568
Clc1cc(c(c(c1Cl)Cl)Cl)c1c(Cl)c(Cl)c(c(c1Cl)Cl)Cl,-10.26
O=C1CN=C(c2c(N1)ccc(c2)Br)c1ccccn1,-3.25637006
CCCCOc1ccc(cc1)OCC(=O)N(c1ccc(c(c1)OC)OC)CCN(CC)CC.Cl,-6.031897383
CN(C(CC12CC3CC(C2)CC(C1)C3)C)Cc1ccccc1.Cl,-5.718172787
O=C1N=C(N(C1)/N=C/c1ccc(o1)[N+](=O)[O-])[O-].[Na+],-2.275329702
COC(=O)CN(C)C,0.931265121
CC1=NC(SC1)(C)C,-3.475849317
C1CCC2(CC1)OCCS2,-2.898338422
O=C1NC(=O)C(O1)(C)C,-0.359851662
COc1ccccc1CNCC1CCC(CC1)CNCc1ccccc1OC.Cl.Cl,-5.820234824
Clc1ccc(cc1Cl)CNCC1CCC(CC1)CNCc1ccc(c(c1)Cl)Cl.Cl.Cl,-8.436839231
CCC12COP(=O)(OC1)OC2,0.425055927
CCCCNCC(c1ccc(cc1)O)O,-0.284117508
CC(C1(C(C)C)C(=O)NC(=O)NC1=O)C,-2.77
COc1ccccc1OCCOCCOCCN1CCCCC1,-1.545996515
CCn1c2nc(C)cc(c2[nH]c(=O)c2c1nccc2)C(F)(F)F,-4.21
S=C1CCCCN1,-0.153642416
Cc1cccc(c1)N,-0.85000002
Cc1cccc(c1C(c1c(C)cccc1C)OCCOCC[NH+](C)C)C.[Cl-],-5.114697424
OC(=O)c1cc(C)cc(c1)C,-3.07485635
FC(c1ccc2c(c1)N(CCCNCCN1CCOCC1)c1c(S2)cccc1)(F)F.Cl,-7.866203051
CCOP(=S)(SCn1c(=O)oc2c1ccc(c2)Cl)OCC,-5.23
CSc1ncnc2c1[nH]cn2,-2.334709906
CCI,-1.6
CCOCC(Oc1ccccc1)(OC(=O)CCC(=O)[O-])C.[Na+],-3.782678686
CC(=CCC(c1cccc2c1cccc2)(C(=O)N)CCN1CCCC1)C,-5.995692207
COc1ccc2c(c1)C(O)(CCCN(C)C)c1c(S2)cccc1,-5.09128881
COc1ccc2c(c1O)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)C,-3.048558204
CCOCC(CO)O,0.481384838
NC(=O)Nc1ccc(cc1)[As](=O)(O)O,-0.29027846
Clc1ccc2c(n1)C(=NC(C(=O)N2)O)c1ccccc1Cl,-3.070300819
C[N+]1(CCC[N+]2(C)CCCCC2)CCCCC1.[I-].[I-],-3.932765584
Cc1cccc(c1O)C(C)(C)C,-2.727796227
CN(CCn1c2ccccc2n(c2c(c1=O)cccc2)C)C.Cl,-3.658802577
c1ccc[nH]1,-0.17
CCCCN1CCN(C1=O)CCCC,-2.895944074
CC[N+](CCOC(=O)C1C[N+]2(C)CCC1CC2)(CC)C.[I-].[I-],0.269013549
[O-][N+](=O)c1ccc(s1)c1scc(n1)CN1CCOCC1,-2.05237325
O=C(C(c1ccccc1)(c1ccccc1)O)OCC1CCCC[N+]1(C)C.COS(=O)(=O)[O-],-3.089222808
CCC(C(=O)NC(=O)NC(=O)C)(CC)Br,-2.758997785
CC(=O)Nc1ccc(cc1)/C=N/NC(=S)N,-3.428968184
CC(=CC=CN1CCC(CC1)c1ccccc1)/C=[N+]/1\CCC(CC1)c1ccccc1.[Cl-],-5.008113294
OC(=O)c1c[nH]c2c(c1=O)ccc(c2)C(F)(F)F,-3.943349307
COc1cc(CCNC(=O)c2ccc(cc2)C#CC(O)(C)C)ccc1OC,-2.203464518
CCCCCCCCO,-2.3900001
